"","tweet","created","retweet","word","sentiment","cat","es","NA","logretweet"
"2020",1151,2017-10-01 21:00:00,0,"court","fear","tall","Corte","UTF-8",0
"2021",1154,2017-10-04 09:00:00,1,"success","joy","èxit","éxito","UTF-8",0.693147180559945
"2022",1156,2017-10-12 20:00:00,0,"sanctuary","joy","santuari","santuario","UTF-8",0
"2023",1156,2017-10-12 20:00:00,0,"sanctuary","trust","santuari","santuario","UTF-8",0
"2024",1156,2017-10-12 20:00:00,0,"law","trust","llei","ley","UTF-8",0
"2025",1157,2017-10-06 19:00:00,0,"problem","fear","problema","problema","UTF-8",0
"2026",1157,2017-10-06 19:00:00,0,"problem","sadness","problema","problema","UTF-8",0
"2027",1157,2017-10-06 19:00:00,0,"gun","anger","pistola","pistola","UTF-8",0
"2028",1157,2017-10-06 19:00:00,0,"gun","fear","pistola","pistola","UTF-8",0
"2029",1157,2017-10-06 19:00:00,0,"law","trust","llei","ley","UTF-8",0
"2030",1158,2017-10-08 06:00:00,0,"law","trust","llei","ley","UTF-8",0
"2031",1158,2017-10-08 06:00:00,0,"organization","joy","","organización","UTF-8",0
"2032",1158,2017-10-08 06:00:00,0,"organization","surprise","","organización","UTF-8",0
"2033",1158,2017-10-08 06:00:00,0,"organization","trust","organització","organización","UTF-8",0
"2034",1159,2017-10-09 22:00:00,0,"law","trust","llei","ley","UTF-8",0
"2035",1160,2017-10-01 13:00:00,5,"belt","anger","cinturó","cinturón","UTF-8",1.79175946922805
"2036",1160,2017-10-01 13:00:00,5,"belt","fear","cinturó","cinturón","UTF-8",1.79175946922805
"2037",1160,2017-10-01 13:00:00,5,"distrust","anger","desconfiança","desconfianza","UTF-8",1.79175946922805
"2038",1160,2017-10-01 13:00:00,5,"distrust","disgust","desconfiança","desconfianza","UTF-8",1.79175946922805
"2039",1160,2017-10-01 13:00:00,5,"distrust","fear","desconfiança","desconfianza","UTF-8",1.79175946922805
"2040",1161,2017-10-02 08:00:00,0,"argue","anger","per discutir","discutir","UTF-8",0
"2041",1161,2017-10-02 08:00:00,0,"deal","joy","acord","acuerdo","UTF-8",0
"2042",1161,2017-10-02 08:00:00,0,"deal","surprise","acord","acuerdo","UTF-8",0
"2043",1161,2017-10-02 08:00:00,0,"deal","trust","acord","acuerdo","UTF-8",0
"2044",1163,2017-10-08 21:00:00,0,"law","trust","llei","ley","UTF-8",0
"2045",1166,2017-10-13 22:00:00,7,"struggle","anger","lluita","lucha","UTF-8",2.07944154167984
"2046",1166,2017-10-13 22:00:00,7,"struggle","fear","lluita","lucha","UTF-8",2.07944154167984
"2047",1166,2017-10-13 22:00:00,7,"struggle","sadness","lluita","lucha","UTF-8",2.07944154167984
"2048",1167,2017-10-20 09:00:00,0,"good","joy","bo","bueno","UTF-8",0
"2049",1167,2017-10-20 09:00:00,0,"good","surprise","bo","bueno","UTF-8",0
"2050",1167,2017-10-20 09:00:00,0,"rule","trust","regla","regla","UTF-8",0
"2051",1167,2017-10-20 09:00:00,0,"law","trust","llei","ley","UTF-8",0
"2052",1168,2017-10-18 19:00:00,1,"wait","anticipation","espereu","Espere","UTF-8",0.693147180559945
"2053",1168,2017-10-18 19:00:00,1,"contempt","anger","menyspreu","desprecio","UTF-8",0.693147180559945
"2054",1168,2017-10-18 19:00:00,1,"contempt","disgust","menyspreu","desprecio","UTF-8",0.693147180559945
"2055",1168,2017-10-18 19:00:00,1,"contempt","fear","menyspreu","desprecio","UTF-8",0.693147180559945
"2056",1171,2017-10-02 05:00:00,0,"violence","anger","violència","violencia","UTF-8",0
"2057",1171,2017-10-02 05:00:00,0,"violence","fear","violència","violencia","UTF-8",0
"2058",1171,2017-10-02 05:00:00,0,"violence","sadness","violència","violencia","UTF-8",0
"2059",1172,2017-10-06 15:00:00,2,"grow","joy","créixer","crecer","UTF-8",1.09861228866811
"2060",1172,2017-10-06 15:00:00,2,"fete","joy","nenes","niñas","UTF-8",1.09861228866811
"2061",1175,2017-10-07 09:00:00,0,"court","anger","tall","Corte","UTF-8",0
"2062",1175,2017-10-07 09:00:00,0,"court","fear","tall","Corte","UTF-8",0
"2063",1177,2017-10-12 21:00:00,2,"star","joy","estrella","estrella","UTF-8",1.09861228866811
"2064",1177,2017-10-12 21:00:00,2,"law","trust","llei","ley","UTF-8",1.09861228866811
"2065",1179,2017-10-17 19:00:00,0,"demand","anger","demanda","demanda","UTF-8",0
"2066",1179,2017-10-17 19:00:00,0,"law","trust","llei","ley","UTF-8",0
"2067",1181,2017-10-05 00:00:00,1,"guess","surprise","endevinar","adivinar","UTF-8",0.693147180559945
"2068",1181,2017-10-05 00:00:00,1,"negative","sadness","negatiu","negativo","UTF-8",0.693147180559945
"2069",1181,2017-10-05 00:00:00,1,"unknown","anticipation","desconegut","desconocido","UTF-8",0.693147180559945
"2070",1181,2017-10-05 00:00:00,1,"unknown","fear","desconegut","desconocido","UTF-8",0.693147180559945
"2071",1182,2017-10-03 19:00:00,0,"law","trust","llei","ley","UTF-8",0
"2072",1185,2017-10-19 15:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"2073",1185,2017-10-19 15:00:00,1,"reimbursement","trust","reemborsament","reembolso","UTF-8",0.693147180559945
"2074",1186,2017-10-07 20:00:00,0,"danger","fear","perill","peligro","UTF-8",0
"2075",1186,2017-10-07 20:00:00,0,"danger","sadness","perill","peligro","UTF-8",0
"2076",1188,2017-10-11 18:00:00,0,"law","trust","llei","ley","UTF-8",0
"2077",1189,2017-10-03 05:00:00,0,"fury","anger","fúria","furia","UTF-8",0
"2078",1189,2017-10-03 05:00:00,0,"fury","fear","fúria","furia","UTF-8",0
"2079",1189,2017-10-03 05:00:00,0,"fury","sadness","fúria","furia","UTF-8",0
"2080",1189,2017-10-03 05:00:00,0,"dangerous","fear","perillós","peligroso","UTF-8",0
"2081",1190,2017-10-16 09:00:00,8,"leader","trust","líder","líder","UTF-8",2.19722457733622
"2082",1190,2017-10-16 09:00:00,8,"withdraw","sadness","retirar","retirar","UTF-8",2.19722457733622
"2083",1191,2017-10-02 17:00:00,0,"united","trust","unit","unido","UTF-8",0
"2084",1191,2017-10-02 17:00:00,0,"confirmed","trust","confirmat","confirmado","UTF-8",0
"2085",1193,2017-10-14 20:00:00,1,"rule","trust","regla","regla","UTF-8",0.693147180559945
"2086",1193,2017-10-14 20:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"2087",1194,2017-10-19 18:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"2088",1195,2017-10-16 09:00:00,2,"law","trust","llei","ley","UTF-8",1.09861228866811
"2089",1196,2017-10-10 15:00:00,0,"imprisoned","anger","empresonat","encarcelado","UTF-8",0
"2090",1196,2017-10-10 15:00:00,0,"imprisoned","disgust","empresonat","encarcelado","UTF-8",0
"2091",1196,2017-10-10 15:00:00,0,"imprisoned","fear","empresonat","encarcelado","UTF-8",0
"2092",1196,2017-10-10 15:00:00,0,"imprisoned","sadness","empresonat","encarcelado","UTF-8",0
"2093",1196,2017-10-10 15:00:00,0,"law","trust","llei","ley","UTF-8",0
"2094",1198,2017-10-13 21:00:00,23,"invade","anger","envair","invade","UTF-8",3.17805383034795
"2095",1198,2017-10-13 21:00:00,23,"invade","fear","envair","invadir","UTF-8",3.17805383034795
"2096",1198,2017-10-13 21:00:00,23,"invade","sadness","envair","invade","UTF-8",3.17805383034795
"2097",1198,2017-10-13 21:00:00,23,"invade","surprise","envair","invade","UTF-8",3.17805383034795
"2098",1199,2017-10-17 07:00:00,1,"kicking","anger","patejant","pateando","UTF-8",0.693147180559945
"2099",1199,2017-10-17 07:00:00,1,"interested","disgust","interessat","interesado","UTF-8",0.693147180559945
"2100",1199,2017-10-17 07:00:00,1,"interested","sadness","interessat","interesado","UTF-8",0.693147180559945
"2101",1200,2017-10-03 21:00:00,7,"majority","trust","majoria","mayoria","UTF-8",2.07944154167984
"2102",1200,2017-10-03 21:00:00,7,"violence","anger","violència","violencia","UTF-8",2.07944154167984
"2103",1200,2017-10-03 21:00:00,7,"violence","fear","violència","violencia","UTF-8",2.07944154167984
"2104",1200,2017-10-03 21:00:00,7,"violence","sadness","violència","violencia","UTF-8",2.07944154167984
"2105",1202,2017-10-06 20:00:00,0,"inclusion","trust","inclusió","inclusión","UTF-8",0
"2106",1203,2017-10-11 16:00:00,0,"destroying","anger","destruint","destruyendo","UTF-8",0
"2107",1203,2017-10-11 16:00:00,0,"destroying","fear","destruint","destruyendo","UTF-8",0
"2108",1203,2017-10-11 16:00:00,0,"destroying","sadness","destruint","destruyendo","UTF-8",0
"2109",1203,2017-10-11 16:00:00,0,"assassination","anger","assassinat","asesinato","UTF-8",0
"2110",1203,2017-10-11 16:00:00,0,"assassination","fear","assassinat","asesinato","UTF-8",0
"2111",1203,2017-10-11 16:00:00,0,"assassination","sadness","assassinat","asesinato","UTF-8",0
"2112",1203,2017-10-11 16:00:00,0,"law","trust","llei","ley","UTF-8",0
"2113",1204,2017-10-11 02:00:00,2,"law","trust","llei","ley","UTF-8",1.09861228866811
"2114",1205,2017-10-11 22:00:00,0,"true","joy","cert","cierto","UTF-8",0
"2115",1205,2017-10-11 22:00:00,0,"true","trust","cert","cierto","UTF-8",0
"2116",1206,2017-10-19 14:00:00,1,"broke","fear","trencar","rompió","UTF-8",0.693147180559945
"2117",1206,2017-10-19 14:00:00,1,"broke","sadness","trencar","rompió","UTF-8",0.693147180559945
"2118",1207,2017-10-14 06:00:00,1,"enforce","anger","fer complir","hacer cumplir","UTF-8",0.693147180559945
"2119",1207,2017-10-14 06:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"2120",1208,2017-10-05 06:00:00,0,"law","trust","llei","ley","UTF-8",0
"2121",1210,2017-10-18 17:00:00,0,"law","trust","llei","ley","UTF-8",0
"2122",1211,2017-10-03 20:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"2123",1211,2017-10-03 20:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"2124",1211,2017-10-03 20:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"2125",1211,2017-10-03 20:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"2126",1212,2017-10-17 19:00:00,4,"amnesty","joy","amnistia","amnistía","UTF-8",1.6094379124341
"2127",1212,2017-10-17 19:00:00,4,"law","trust","llei","ley","UTF-8",1.6094379124341
"2128",1213,2017-10-17 10:00:00,9,"assault","anger","assalt","asalto","UTF-8",2.30258509299405
"2129",1213,2017-10-17 10:00:00,9,"assault","fear","assalt","asalto","UTF-8",2.30258509299405
"2130",1214,2017-10-10 13:00:00,8,"law","trust","llei","ley","UTF-8",2.19722457733622
"2131",1214,2017-10-10 13:00:00,8,"sovereign","trust","sobirà","soberano","UTF-8",2.19722457733622
"2132",1215,2017-10-14 09:00:00,0,"hostile","anger","hostil","hostil","UTF-8",0
"2133",1215,2017-10-14 09:00:00,0,"hostile","disgust","hostil","hostil","UTF-8",0
"2134",1215,2017-10-14 09:00:00,0,"hostile","fear","hostil","hostil","UTF-8",0
"2135",1215,2017-10-14 09:00:00,0,"wait","anticipation","espereu","Espere","UTF-8",0
"2136",1216,2017-10-13 18:00:00,0,"law","trust","llei","ley","UTF-8",0
"2137",1217,2017-10-03 02:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"2138",1217,2017-10-03 02:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"2139",1217,2017-10-03 02:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"2140",1217,2017-10-03 02:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"2141",1220,2017-10-10 13:00:00,0,"force","anger","força","fuerza","UTF-8",0
"2142",1220,2017-10-10 13:00:00,0,"force","fear","força","fuerza","UTF-8",0
"2143",1220,2017-10-10 13:00:00,0,"force","anger","força","fuerza","UTF-8",0
"2144",1220,2017-10-10 13:00:00,0,"force","fear","força","fuerza","UTF-8",0
"2145",1221,2017-10-01 22:00:00,0,"shame","disgust","vergonya","vergüenza","UTF-8",0
"2146",1221,2017-10-01 22:00:00,0,"shame","fear","vergonya","vergüenza","UTF-8",0
"2147",1221,2017-10-01 22:00:00,0,"shame","sadness","vergonya","vergüenza","UTF-8",0
"2148",1222,2017-10-05 19:00:00,0,"rule","trust","regla","regla","UTF-8",0
"2149",1222,2017-10-05 19:00:00,0,"law","trust","llei","ley","UTF-8",0
"2150",1226,2017-10-06 00:00:00,2,"praise","joy","lloança","alabanza","UTF-8",1.09861228866811
"2151",1226,2017-10-06 00:00:00,2,"law","trust","llei","ley","UTF-8",1.09861228866811
"2152",1227,2017-10-17 11:00:00,0,"worry","anticipation","preocupació","preocupación","UTF-8",0
"2153",1227,2017-10-17 11:00:00,0,"worry","fear","preocupació","preocupación","UTF-8",0
"2154",1227,2017-10-17 11:00:00,0,"worry","sadness","preocupació","preocupación","UTF-8",0
"2155",1228,2017-10-08 12:00:00,0,"love","joy","amor","amor","UTF-8",0
"2156",1229,2017-10-02 12:00:00,0,"horrific","anger","horrible","horrendo","UTF-8",0
"2157",1229,2017-10-02 12:00:00,0,"horrific","disgust","horrible","horrendo","UTF-8",0
"2158",1229,2017-10-02 12:00:00,0,"horrific","fear","horrible","horrendo","UTF-8",0
"2159",1229,2017-10-02 12:00:00,0,"horrific","sadness","horrible","horrendo","UTF-8",0
"2160",1229,2017-10-02 12:00:00,0,"repression","fear","repressió","represión","UTF-8",0
"2161",1230,2017-10-08 07:00:00,0,"discriminate","anger","discriminar","discriminar","UTF-8",0
"2162",1230,2017-10-08 07:00:00,0,"discriminate","sadness","discriminar","discriminar","UTF-8",0
"2163",1230,2017-10-08 07:00:00,0,"law","trust","llei","ley","UTF-8",0
"2164",1232,2017-10-17 10:00:00,0,"illusion","surprise","miratge","espejismo","UTF-8",0
"2165",1233,2017-10-17 17:00:00,0,"content","joy","contingut","contenido","UTF-8",0
"2166",1233,2017-10-17 17:00:00,0,"law","trust","llei","ley","UTF-8",0
"2167",1233,2017-10-17 17:00:00,0,"attorney","fear","advocat","abogado","UTF-8",0
"2168",1235,2017-10-19 12:00:00,0,"teach","joy","ensenyar","enseñar","UTF-8",0
"2169",1235,2017-10-19 12:00:00,0,"teach","surprise","ensenyar","enseñar","UTF-8",0
"2170",1235,2017-10-19 12:00:00,0,"teach","trust","ensenyar","enseñar","UTF-8",0
"2171",1235,2017-10-19 12:00:00,0,"law","trust","llei","ley","UTF-8",0
"2172",1236,2017-10-18 14:00:00,0,"law","trust","llei","ley","UTF-8",0
"2173",1236,2017-10-18 14:00:00,0,"law","trust","llei","ley","UTF-8",0
"2174",1236,2017-10-18 14:00:00,0,"fight","anger","lluita","lucha","UTF-8",0
"2175",1236,2017-10-18 14:00:00,0,"fight","fear","lluita","lucha","UTF-8",0
"2176",1237,2017-10-02 11:00:00,0,"repression","fear","repressió","represión","UTF-8",0
"2177",1238,2017-10-07 02:00:00,87,"agreement","trust","acord","acuerdo","UTF-8",4.47733681447821
"2178",1238,2017-10-07 02:00:00,87,"terrorism","anger","terrorisme","terrorismo","UTF-8",4.47733681447821
"2179",1238,2017-10-07 02:00:00,87,"terrorism","disgust","terrorisme","terrorismo","UTF-8",4.47733681447821
"2180",1238,2017-10-07 02:00:00,87,"terrorism","fear","terrorisme","terrorismo","UTF-8",4.47733681447821
"2181",1238,2017-10-07 02:00:00,87,"terrorism","sadness","terrorisme","terrorismo","UTF-8",4.47733681447821
"2182",1242,2017-10-10 06:00:00,0,"god","joy","Déu","Dios","UTF-8",0
"2183",1243,2017-10-11 19:00:00,0,"law","trust","llei","ley","UTF-8",0
"2184",1244,2017-10-15 07:00:00,0,"true","joy","cert","cierto","UTF-8",0
"2185",1244,2017-10-15 07:00:00,0,"true","trust","cert","cierto","UTF-8",0
"2186",1244,2017-10-15 07:00:00,0,"law","trust","llei","ley","UTF-8",0
"2187",1245,2017-10-19 20:00:00,7,"good","joy","bo","bueno","UTF-8",2.07944154167984
"2188",1245,2017-10-19 20:00:00,7,"good","surprise","bo","bueno","UTF-8",2.07944154167984
"2189",1245,2017-10-19 20:00:00,7,"integrity","trust","integritat","integridad","UTF-8",2.07944154167984
"2190",1247,2017-10-05 10:00:00,0,"law","trust","llei","ley","UTF-8",0
"2191",1247,2017-10-05 10:00:00,0,"stone","anger","pedra","piedra","UTF-8",0
"2192",1249,2017-10-02 07:00:00,0,"law","trust","llei","ley","UTF-8",0
"2193",1249,2017-10-02 07:00:00,0,"operation","fear","operació","operación","UTF-8",0
"2194",1251,2017-10-15 14:00:00,0,"law","trust","llei","ley","UTF-8",0
"2195",1251,2017-10-15 14:00:00,0,"true","joy","cert","cierto","UTF-8",0
"2196",1251,2017-10-15 14:00:00,0,"true","trust","cert","cierto","UTF-8",0
"2197",1251,2017-10-15 14:00:00,0,"crime","anger","crim","crimen","UTF-8",0
"2198",1252,2017-10-19 10:00:00,0,"save","joy","salvar","salvar","UTF-8",0
"2199",1252,2017-10-19 10:00:00,0,"save","trust","salvar","salvar","UTF-8",0
"2200",1252,2017-10-19 10:00:00,0,"save","joy","salvar","salvar","UTF-8",0
"2201",1252,2017-10-19 10:00:00,0,"save","trust","salvar","salvar","UTF-8",0
"2202",1253,2017-10-19 14:00:00,0,"shameful","sadness","vergonyós","vergonzoso","UTF-8",0
"2203",1253,2017-10-19 14:00:00,0,"hiding","fear","ocultació","ocultación","UTF-8",0
"2204",1253,2017-10-19 14:00:00,0,"law","trust","llei","ley","UTF-8",0
"2205",1254,2017-10-13 12:00:00,0,"punishment","anger","càstig","castigo","UTF-8",0
"2206",1254,2017-10-13 12:00:00,0,"punishment","disgust","càstig","castigo","UTF-8",0
"2207",1254,2017-10-13 12:00:00,0,"punishment","fear","càstig","castigo","UTF-8",0
"2208",1254,2017-10-13 12:00:00,0,"legal","trust","legal","legal","UTF-8",0
"2209",1255,2017-10-11 10:00:00,74,"fault","sadness","culpa","culpa","UTF-8",4.31748811353631
"2210",1257,2017-10-04 03:00:00,0,"law","trust","llei","ley","UTF-8",0
"2211",1258,2017-10-17 22:00:00,5,"law","trust","llei","ley","UTF-8",1.79175946922805
"2212",1258,2017-10-17 22:00:00,5,"church","joy","Església","Iglesia","UTF-8",1.79175946922805
"2213",1258,2017-10-17 22:00:00,5,"law","trust","llei","ley","UTF-8",1.79175946922805
"2214",1258,2017-10-17 22:00:00,5,"improve","joy","millorar","mejorar","UTF-8",1.79175946922805
"2215",1259,2017-10-01 21:00:00,0,"cheering","joy","aplaudiments","aplausos","UTF-8",0
"2216",1259,2017-10-01 21:00:00,0,"grave","fear","sepultura","sepultura","UTF-8",0
"2217",1259,2017-10-01 21:00:00,0,"grave","sadness","sepultura","sepultura","UTF-8",0
"2218",1261,2017-10-10 17:00:00,0,"illegal","anger","il·legal","ilegal","UTF-8",0
"2219",1261,2017-10-10 17:00:00,0,"illegal","disgust","il·legal","ilegal","UTF-8",0
"2220",1261,2017-10-10 17:00:00,0,"illegal","fear","il·legal","ilegal","UTF-8",0
"2221",1261,2017-10-10 17:00:00,0,"illegal","sadness","il·legal","ilegal","UTF-8",0
"2222",1262,2017-10-13 16:00:00,0,"majority","trust","majoria","mayoria","UTF-8",0
"2223",1263,2017-10-16 15:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"2224",1265,2017-10-02 00:00:00,1,"terribly","sadness","terriblement","terriblemente","UTF-8",0.693147180559945
"2225",1265,2017-10-02 00:00:00,1,"illegal","anger","il·legal","ilegal","UTF-8",0.693147180559945
"2226",1265,2017-10-02 00:00:00,1,"illegal","disgust","il·legal","ilegal","UTF-8",0.693147180559945
"2227",1265,2017-10-02 00:00:00,1,"illegal","fear","il·legal","ilegal","UTF-8",0.693147180559945
"2228",1265,2017-10-02 00:00:00,1,"illegal","sadness","il·legal","ilegal","UTF-8",0.693147180559945
"2229",1266,2017-10-10 07:00:00,0,"law","trust","llei","ley","UTF-8",0
"2230",1267,2017-10-18 06:00:00,0,"law","trust","llei","ley","UTF-8",0
"2231",1267,2017-10-18 06:00:00,0,"honest","anger","honest","honesto","UTF-8",0
"2232",1267,2017-10-18 06:00:00,0,"honest","fear","honest","honesto","UTF-8",0
"2233",1267,2017-10-18 06:00:00,0,"honest","joy","honest","honesto","UTF-8",0
"2234",1267,2017-10-18 06:00:00,0,"honest","sadness","honest","honesto","UTF-8",0
"2235",1267,2017-10-18 06:00:00,0,"honest","trust","honest","honesto","UTF-8",0
"2236",1267,2017-10-18 06:00:00,0,"destroyed","anger","destruït","destruido","UTF-8",0
"2237",1267,2017-10-18 06:00:00,0,"destroyed","fear","destruït","destruido","UTF-8",0
"2238",1267,2017-10-18 06:00:00,0,"destroyed","sadness","destruït","destruido","UTF-8",0
"2239",1268,2017-10-05 10:00:00,0,"law","trust","llei","ley","UTF-8",0
"2240",1268,2017-10-05 10:00:00,0,"stone","anger","pedra","piedra","UTF-8",0
"2241",1269,2017-10-02 06:00:00,0,"dictatorship","anger","dictadura","dictadura","UTF-8",0
"2242",1269,2017-10-02 06:00:00,0,"dictatorship","disgust","dictadura","dictadura","UTF-8",0
"2243",1269,2017-10-02 06:00:00,0,"dictatorship","fear","dictadura","dictadura","UTF-8",0
"2244",1269,2017-10-02 06:00:00,0,"dictatorship","sadness","dictadura","dictadura","UTF-8",0
"2245",1270,2017-10-05 13:00:00,1,"avoid","fear","evitar","evitar","UTF-8",0.693147180559945
"2246",1270,2017-10-05 13:00:00,1,"war","fear","guerra","guerra","UTF-8",0.693147180559945
"2247",1270,2017-10-05 13:00:00,1,"withdraw","sadness","retirar","retirar","UTF-8",0.693147180559945
"2248",1271,2017-10-04 05:00:00,0,"law","trust","llei","ley","UTF-8",0
"2249",1272,2017-10-16 09:00:00,0,"leader","trust","líder","líder","UTF-8",0
"2250",1274,2017-10-01 17:00:00,0,"improve","joy","millorar","mejorar","UTF-8",0
"2251",1277,2017-10-15 22:00:00,0,"conflict","anger","conflicte","conflicto","UTF-8",0
"2252",1277,2017-10-15 22:00:00,0,"conflict","fear","conflicte","conflicto","UTF-8",0
"2253",1277,2017-10-15 22:00:00,0,"conflict","sadness","conflicte","conflicto","UTF-8",0
"2254",1277,2017-10-15 22:00:00,0,"reject","anger","rebutjar","rechazar","UTF-8",0
"2255",1277,2017-10-15 22:00:00,0,"reject","fear","rebutjar","rechazar","UTF-8",0
"2256",1277,2017-10-15 22:00:00,0,"reject","sadness","rebutjar","rechazar","UTF-8",0
"2257",1277,2017-10-15 22:00:00,0,"result","anticipation","resultat","resultado","UTF-8",0
"2258",1282,2017-10-08 10:00:00,1,"break","surprise","descans","descanso","UTF-8",0.693147180559945
"2259",1286,2017-10-03 21:00:00,0,"revenge","anger","venjança","venganza","UTF-8",0
"2260",1286,2017-10-03 21:00:00,0,"revenge","anticipation","venjança","venganza","UTF-8",0
"2261",1286,2017-10-03 21:00:00,0,"revenge","fear","venjança","venganza","UTF-8",0
"2262",1286,2017-10-03 21:00:00,0,"revenge","surprise","venjança","venganza","UTF-8",0
"2263",1286,2017-10-03 21:00:00,0,"elect","trust","electe","electo","UTF-8",0
"2264",1288,2017-10-16 11:00:00,17,"deal","joy","acord","acuerdo","UTF-8",2.89037175789616
"2265",1288,2017-10-16 11:00:00,17,"deal","surprise","acord","acuerdo","UTF-8",2.89037175789616
"2266",1288,2017-10-16 11:00:00,17,"deal","trust","acord","acuerdo","UTF-8",2.89037175789616
"2267",1289,2017-10-17 19:00:00,0,"challenge","anger","repte","reto","UTF-8",0
"2268",1289,2017-10-17 19:00:00,0,"challenge","fear","repte","reto","UTF-8",0
"2269",1289,2017-10-17 19:00:00,0,"court","anger","tall","Corte","UTF-8",0
"2270",1289,2017-10-17 19:00:00,0,"court","fear","tall","Corte","UTF-8",0
"2271",1289,2017-10-17 19:00:00,0,"law","trust","llei","ley","UTF-8",0
"2272",1290,2017-10-14 12:00:00,0,"leave","surprise","sortir","salir","UTF-8",0
"2273",1291,2017-10-12 10:00:00,8,"military","fear","militar","militar","UTF-8",2.19722457733622
"2274",1291,2017-10-12 10:00:00,8,"parade","surprise","desfilada","desfile","UTF-8",2.19722457733622
"2275",1291,2017-10-12 10:00:00,8,"hospital","fear","hospital","hospital","UTF-8",2.19722457733622
"2276",1291,2017-10-12 10:00:00,8,"hospital","sadness","hospital","hospital","UTF-8",2.19722457733622
"2277",1291,2017-10-12 10:00:00,8,"lost","sadness","perdre","perdió","UTF-8",2.19722457733622
"2278",1291,2017-10-12 10:00:00,8,"brutality","anger","brutalitat","brutalidad","UTF-8",2.19722457733622
"2279",1291,2017-10-12 10:00:00,8,"brutality","fear","brutalitat","brutalidad","UTF-8",2.19722457733622
"2280",1292,2017-10-14 11:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"2281",1294,2017-10-17 13:00:00,0,"law","trust","llei","ley","UTF-8",0
"2282",1294,2017-10-17 13:00:00,0,"problem","fear","problema","problema","UTF-8",0
"2283",1294,2017-10-17 13:00:00,0,"problem","sadness","problema","problema","UTF-8",0
"2284",1295,2017-10-18 22:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"2285",1296,2017-10-03 16:00:00,0,"law","trust","llei","ley","UTF-8",0
"2286",1297,2017-10-16 17:00:00,2,"rule","trust","regla","regla","UTF-8",1.09861228866811
"2287",1298,2017-10-10 17:00:00,2,"legal","trust","legal","legal","UTF-8",1.09861228866811
"2288",1299,2017-10-06 15:00:00,17,"law","trust","llei","ley","UTF-8",2.89037175789616
"2289",1300,2017-10-04 13:00:00,10,"court","anger","tall","Corte","UTF-8",2.39789527279837
"2290",1300,2017-10-04 13:00:00,10,"court","fear","tall","Corte","UTF-8",2.39789527279837
"2291",1301,2017-10-10 08:00:00,0,"threat","anger","amenaça","amenaza","UTF-8",0
"2292",1301,2017-10-10 08:00:00,0,"threat","fear","amenaça","amenaza","UTF-8",0
"2293",1303,2017-10-09 12:00:00,1,"law","trust","llei","ley","UTF-8",0.693147180559945
"2294",1304,2017-10-15 10:00:00,1,"unity","trust","unitat","unidad","UTF-8",0.693147180559945
"2295",1304,2017-10-15 10:00:00,1,"fatal","anger","mortal","fatal","UTF-8",0.693147180559945
"2296",1304,2017-10-15 10:00:00,1,"fatal","fear","mortal","fatal","UTF-8",0.693147180559945
"2297",1304,2017-10-15 10:00:00,1,"fatal","sadness","mortal","fatal","UTF-8",0.693147180559945
"2298",1309,2017-10-02 05:00:00,28,"violent","anger","violent","violento","UTF-8",3.36729582998647
"2299",1309,2017-10-02 05:00:00,28,"violent","disgust","violent","violento","UTF-8",3.36729582998647
"2300",1309,2017-10-02 05:00:00,28,"violent","fear","violent","violento","UTF-8",3.36729582998647
"2301",1309,2017-10-02 05:00:00,28,"violent","surprise","violent","violento","UTF-8",3.36729582998647
"2302",1310,2017-10-08 14:00:00,0,"rule","trust","regla","regla","UTF-8",0
"2303",1310,2017-10-08 14:00:00,0,"law","trust","llei","ley","UTF-8",0
"2304",1311,2017-10-02 19:00:00,1,"denounce","anger","denunciar","denunciar","UTF-8",0.693147180559945
"2305",1311,2017-10-02 19:00:00,1,"denounce","disgust","denunciar","denunciar","UTF-8",0.693147180559945
"2306",1311,2017-10-02 19:00:00,1,"violence","anger","violència","violencia","UTF-8",0.693147180559945
"2307",1311,2017-10-02 19:00:00,1,"violence","fear","violència","violencia","UTF-8",0.693147180559945
"2308",1311,2017-10-02 19:00:00,1,"violence","sadness","violència","violencia","UTF-8",0.693147180559945
"2309",1312,2017-10-13 08:00:00,0,"distracted","anger","distret","distraído","UTF-8",0
"2310",1312,2017-10-13 08:00:00,0,"problem","fear","problema","problema","UTF-8",0
"2311",1312,2017-10-13 08:00:00,0,"problem","sadness","problema","problema","UTF-8",0
"2312",1312,2017-10-13 08:00:00,0,"mad","anger","enutjat","enojado","UTF-8",0
